Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Phone Number,Address Line 1,City,Country,Postcode,Loyalty Card,Coffee Type,Roast Type,Size,Unit Price,Profit,Weekday,Month,Year,Revenue,Total_Sold_Quantity
VZO-97265-841,2022-07-08,87049-37901-FU,R-M-0.2,4,Bram Revel,brevel2v@fastcompany.com,+1 (585) 775-6952,6168 Westend Plaza,Rochester,United States,14652,No,Robusta,Medium,0.2,2.985,0.1790999999999999,Friday,7,2022,11.94,0.8
MOR-12987-399,2019-08-17,34015-31593-JC,L-M-1,6,Emiline Priddis,epriddis2w@nationalgeographic.com,+1 (205) 133-0205,62 Amoth Terrace,Tuscaloosa,United States,35487,No,Liberica,Medium,1.0,14.55,1.8915,Saturday,8,2019,87.30000000000001,6.0
UOA-23786-489,2020-05-31,90305-50099-SV,A-M-0.5,6,Queenie Veel,qveel2x@jugem.jp,+1 (713) 750-9202,378 Shopko Center,Houston,United States,77260,Yes,Arabica,Medium,0.5,6.75,0.6074999999999999,Sunday,5,2020,40.5,3.0
AJL-52941-018,2020-05-05,55871-61935-MF,E-D-1,2,Lind Conyers,lconyers2y@twitter.com,+1 (915) 476-5712,778 Summer Ridge Junction,El Paso,United States,88514,No,Excelsa,Dark,1.0,12.15,1.3365,Tuesday,5,2020,24.3,2.0
XSZ-84273-421,2019-04-14,15405-60469-TM,R-M-0.5,3,Pen Wye,pwye2z@dagondesign.com,+1 (719) 620-1128,7 Dorton Terrace,Colorado Springs,United States,80935,Yes,Robusta,Medium,0.5,5.97,0.3581999999999999,Sunday,4,2019,17.91,1.5
NUN-48214-216,2020-07-29,06953-94794-FB,A-M-0.5,4,Isahella Hagland,,+1 (260) 613-2279,07 Roxbury Street,Fort Wayne,United States,46862,No,Arabica,Medium,0.5,6.75,0.6074999999999999,Wednesday,7,2020,27.0,2.0
AKV-93064-769,2019-12-12,22305-40299-CY,L-D-0.5,1,Terry Sheryn,tsheryn31@mtv.com,+1 (516) 826-3780,58147 Eagle Crest Court,Port Washington,United States,11054,Yes,Liberica,Dark,0.5,7.77,1.0101,Thursday,12,2019,7.77,0.5
BRB-40903-533,2022-06-15,09020-56774-GU,E-L-0.2,3,Marie-jeanne Redgrave,mredgrave32@cargocollective.com,+1 (413) 691-2892,61022 Helena Street,Springfield,United States,1105,Yes,Excelsa,Light,0.2,4.455,0.49005,Wednesday,6,2022,13.365,0.6000000000000001
GPR-19973-483,2019-06-26,92926-08470-YS,R-D-0.5,5,Betty Fominov,bfominov33@yale.edu,,305 Tennyson Court,Pensacola,United States,32575,No,Robusta,Dark,0.5,5.369999999999999,0.3221999999999999,Wednesday,6,2019,26.849999999999994,2.5
XIY-43041-882,2021-10-12,07250-63194-JO,A-M-1,1,Shawnee Critchlow,scritchlow34@un.org,+1 (804) 428-7292,6886 Oxford Hill,Richmond,United States,23242,No,Arabica,Medium,1.0,11.25,1.0125,Tuesday,10,2021,11.25,1.0
YGY-98425-969,2019-04-01,63787-96257-TQ,L-M-1,1,Merrel Steptow,msteptow35@earthlink.net,+353 (266) 235-5189,368 Ridgeview Trail,Cherryville,Ireland,P31,No,Liberica,Medium,1.0,14.55,1.8915,Monday,4,2019,14.55,1.0
MSB-08397-648,2021-03-10,49530-25460-RW,R-L-0.2,4,Carmina Hubbuck,,+1 (304) 532-7229,39749 Bobwhite Plaza,Huntington,United States,25705,No,Robusta,Light,0.2,3.5849999999999995,0.2150999999999999,Wednesday,3,2021,14.339999999999998,0.8
WDR-06028-345,2019-08-16,66508-21373-OQ,L-L-1,1,Ingeberg Mulliner,imulliner37@pinterest.com,+44 (331) 777-9556,61 Oak Valley Trail,Birmingham,United Kingdom,B40,No,Liberica,Light,1.0,15.85,2.0605,Friday,8,2019,15.85,1.0
MXM-42948-061,2020-08-11,20203-03950-FY,L-L-0.2,4,Geneva Standley,gstandley38@dion.ne.jp,+353 (521) 138-4331,4 Thompson Drive,Killorglin,Ireland,H14,Yes,Liberica,Light,0.2,4.755,0.61815,Tuesday,8,2020,19.02,0.8
MGQ-98961-173,2022-04-05,83895-90735-XH,L-L-0.5,4,Brook Drage,bdrage39@youku.com,+1 (937) 566-3449,3584 7th Parkway,Dayton,United States,45432,No,Liberica,Light,0.5,9.51,1.2363,Tuesday,4,2022,38.04,2.0
RFH-64349-897,2019-10-22,61954-61462-RJ,E-D-0.5,3,Muffin Yallop,myallop3a@fema.gov,+1 (907) 267-1236,1 Beilfuss Junction,Anchorage,United States,99507,Yes,Excelsa,Dark,0.5,7.29,0.8019000000000001,Tuesday,10,2019,21.87,1.5
TKL-20738-660,2021-10-02,47939-53158-LS,E-M-0.2,1,Cordi Switsur,cswitsur3b@chronoengine.com,+1 (615) 791-3142,57942 North Point,Nashville,United States,37215,No,Excelsa,Medium,0.2,4.125,0.45375,Saturday,10,2021,4.125,0.2
TKL-20738-660,2021-10-02,47939-53158-LS,A-L-0.2,1,Cordi Switsur,cswitsur3b@chronoengine.com,+1 (615) 791-3142,57942 North Point,Nashville,United States,37215,No,Arabica,Light,0.2,3.885,0.3496499999999999,Saturday,10,2021,3.885,0.2
TKL-20738-660,2021-10-02,47939-53158-LS,E-M-1,5,Cordi Switsur,cswitsur3b@chronoengine.com,+1 (615) 791-3142,57942 North Point,Nashville,United States,37215,No,Excelsa,Medium,1.0,13.75,1.5125,Saturday,10,2021,68.75,5.0
GOW-03198-575,2021-03-13,61513-27752-FA,A-D-0.5,4,Mahala Ludwell,mludwell3e@blogger.com,+1 (303) 242-3542,6 Bay Center,Denver,United States,80217,Yes,Arabica,Dark,0.5,5.97,0.5373,Saturday,3,2021,23.88,2.0
QJB-90477-635,2022-06-12,89714-19856-WX,L-L-2.5,4,Doll Beauchamp,dbeauchamp3f@usda.gov,+1 (203) 189-4256,0967 Clemons Alley,Stamford,United States,6912,No,Liberica,Light,2.5,36.455,4.73915,Sunday,6,2022,145.82,10.0
MWP-46239-785,2019-04-27,87979-56781-YV,L-M-0.2,5,Stanford Rodliff,srodliff3g@ted.com,+1 (757) 537-3012,3 Lerdahl Parkway,Newport News,United States,23605,Yes,Liberica,Medium,0.2,4.365,0.56745,Saturday,4,2019,21.825000000000003,1.0
QDV-03406-248,2019-05-23,74126-88836-KA,L-M-0.5,3,Stevana Woodham,swoodham3h@businesswire.com,+353 (190) 188-4918,7 Rowland Plaza,Drumcondra,Ireland,D11,Yes,Liberica,Medium,0.5,8.73,1.1349,Thursday,5,2019,26.19,1.5
GPH-40635-105,2020-07-14,37397-05992-VO,A-M-1,1,Hewet Synnot,hsynnot3i@about.com,+1 (907) 245-0601,9667 Lunder Court,Anchorage,United States,99599,No,Arabica,Medium,1.0,11.25,1.0125,Tuesday,7,2020,11.25,1.0
JOM-80930-071,2021-11-10,54904-18397-UD,L-D-1,6,Raleigh Lepere,rlepere3j@shop-pro.jp,+353 (792) 857-4513,27 Mosinee Court,Beaumont,Ireland,D17,No,Liberica,Dark,1.0,12.95,1.6835,Wednesday,11,2021,77.69999999999999,6.0
OIL-26493-755,2021-08-31,19017-95853-EK,A-M-0.5,1,Timofei Woofinden,twoofinden3k@businesswire.com,+1 (701) 503-1067,1 Pennsylvania Center,Fargo,United States,58122,No,Arabica,Medium,0.5,6.75,0.6074999999999999,Tuesday,8,2021,6.75,0.5
CYV-13426-645,2019-07-06,88593-59934-VU,E-D-1,1,Evelina Dacca,edacca3l@google.pl,+1 (812) 921-5458,83150 Dixon Park,Evansville,United States,47737,Yes,Excelsa,Dark,1.0,12.15,1.3365,Saturday,7,2019,12.15,1.0
WRP-39846-614,2022-03-04,47493-68564-YM,A-L-2.5,5,Bidget Tremellier,,+353 (900) 633-2359,5 Sunfield Parkway,Cherryville,Ireland,P31,Yes,Arabica,Light,2.5,29.785,2.6806499999999995,Friday,3,2022,148.92499999999998,12.5
VDZ-76673-968,2020-12-31,82246-82543-DW,E-D-0.5,2,Bobinette Hindsberg,bhindsberg3n@blogs.com,+1 (704) 888-5303,7 Brickson Park Road,Charlotte,United States,28210,Yes,Excelsa,Dark,0.5,7.29,0.8019000000000001,Thursday,12,2020,14.58,1.0
VTV-03546-175,2020-07-31,03384-62101-IY,A-L-2.5,5,Osbert Robins,orobins3o@salon.com,+1 (256) 196-8054,42557 Fallview Plaza,Huntsville,United States,35815,Yes,Arabica,Light,2.5,29.785,2.6806499999999995,Friday,7,2020,148.92499999999998,12.5
GHR-72274-715,2021-05-24,86881-41559-OR,L-D-1,1,Othello Syseland,osyseland3p@independent.co.uk,+1 (714) 895-0210,957 Sachtjen Road,Santa Ana,United States,92725,No,Liberica,Dark,1.0,12.95,1.6835,Monday,5,2021,12.95,1.0
ZGK-97262-313,2022-07-16,02536-18494-AQ,E-M-2.5,3,Ewell Hanby,,,903 Oak Center,Washington,United States,20520,Yes,Excelsa,Medium,2.5,31.625,3.47875,Saturday,7,2022,94.875,7.5
ZFS-30776-804,2021-02-05,58638-01029-CB,A-L-0.5,5,Blancha McAmish,bmcamish2e@tripadvisor.com,,5484 Stephen Court,Oklahoma City,United States,73179,Yes,Arabica,Light,0.5,7.77,0.6992999999999999,Friday,2,2021,38.85,2.5
QUU-91729-492,2021-07-29,90312-11148-LA,A-D-0.2,4,Lowell Keenleyside,lkeenleyside3s@topsy.com,+1 (636) 713-5124,6 Hauk Junction,Saint Louis,United States,63131,No,Arabica,Dark,0.2,2.985,0.26865,Thursday,7,2021,11.94,0.8
PVI-72795-960,2022-03-17,68239-74809-TF,E-L-2.5,3,Elonore Joliffe,,+353 (994) 611-5746,7077 School Crossing,Bailieborough,Ireland,C15,No,Excelsa,Light,2.5,34.154999999999994,3.75705,Thursday,3,2022,102.46499999999996,7.5
PPP-78935-365,2021-02-11,91074-60023-IP,E-D-1,4,Abraham Coleman,,+1 (808) 815-5051,40 Packers Alley,Honolulu,United States,96805,No,Excelsa,Dark,1.0,12.15,1.3365,Thursday,2,2021,48.6,4.0
JUO-34131-517,2019-02-13,07972-83748-JI,L-D-1,6,Rivy Farington,,+1 (951) 638-0879,54400 Brickson Park Center,Corona,United States,92878,Yes,Liberica,Dark,1.0,12.95,1.6835,Wednesday,2,2019,77.69999999999999,6.0
ZJE-89333-489,2022-05-13,08694-57330-XR,L-D-2.5,1,Vallie Kundt,vkundt3w@bigcartel.com,+353 (472) 791-2507,3 Porter Hill,Ballivor,Ireland,D17,Yes,Liberica,Dark,2.5,29.785,3.87205,Friday,5,2022,29.785,2.5
LOO-35324-159,2020-05-19,68412-11126-YJ,A-L-0.2,4,Boyd Bett,bbett3x@google.de,+1 (202) 632-9905,353 Maple Wood Avenue,Washington,United States,20520,Yes,Arabica,Light,0.2,3.885,0.3496499999999999,Tuesday,5,2020,15.54,0.8
JBQ-93412-846,2022-04-27,69037-66822-DW,E-L-2.5,4,Julio Armytage,,,782 Spaight Center,Portumna,Ireland,V31,Yes,Excelsa,Light,2.5,34.154999999999994,3.75705,Wednesday,4,2022,136.61999999999998,10.0
EHX-66333-637,2020-09-09,01297-94364-XH,L-M-0.5,2,Deana Staite,dstaite3z@scientificamerican.com,+1 (713) 478-3937,39 Dunning Hill,Houston,United States,77281,No,Liberica,Medium,0.5,8.73,1.1349,Wednesday,9,2020,17.46,1.0
WXG-25759-236,2021-03-10,39919-06540-ZI,E-L-2.5,2,Winn Keyse,wkeyse40@apple.com,+1 (650) 947-8867,02688 Duke Park,Orange,United States,92668,Yes,Excelsa,Light,2.5,34.154999999999994,3.75705,Wednesday,3,2021,68.30999999999999,5.0
QNA-31113-984,2019-04-07,60512-78550-WS,L-M-0.2,4,Osmund Clausen-Thue,oclausenthue41@marriott.com,+1 (915) 558-6109,2163 Dexter Hill,El Paso,United States,88553,No,Liberica,Medium,0.2,4.365,0.56745,Sunday,4,2019,17.46,0.8
ZWI-52029-159,2020-07-12,40172-12000-AU,L-M-1,3,Leonore Francisco,lfrancisco42@fema.gov,+1 (775) 346-9758,48757 Bay Parkway,Carson City,United States,89714,No,Liberica,Medium,1.0,14.55,1.8915,Sunday,7,2020,43.650000000000006,3.0
ZWI-52029-159,2020-07-12,40172-12000-AU,E-M-1,2,Leonore Francisco,lfrancisco42@fema.gov,+1 (775) 346-9758,48757 Bay Parkway,Carson City,United States,89714,No,Excelsa,Medium,1.0,13.75,1.5125,Sunday,7,2020,27.5,2.0
DFS-49954-707,2021-12-21,39019-13649-CL,E-D-0.2,5,Giacobo Skingle,gskingle44@clickbank.net,+1 (801) 886-5886,61617 Roth Street,Provo,United States,84605,Yes,Excelsa,Dark,0.2,3.645,0.40095,Tuesday,12,2021,18.225,1.0
VYP-89830-878,2020-10-04,12715-05198-QU,A-M-2.5,2,Gerard Pirdy,,+1 (305) 345-2788,74 Becker Lane,Boca Raton,United States,33487,Yes,Arabica,Medium,2.5,25.875,2.3287499999999994,Sunday,10,2020,51.74999999999999,5.0
AMT-40418-362,2020-08-08,04513-76520-QO,L-D-1,1,Jacinthe Balsillie,jbalsillie46@princeton.edu,+1 (540) 905-2213,2 Heffernan Center,Roanoke,United States,24040,Yes,Liberica,Dark,1.0,12.95,1.6835,Saturday,8,2020,12.95,1.0
NFQ-23241-793,2020-10-11,88446-59251-SQ,A-M-1,3,Quinton Fouracres,,+1 (515) 508-1573,53 New Castle Point,Des Moines,United States,50369,Yes,Arabica,Medium,1.0,11.25,1.0125,Sunday,10,2020,33.75,3.0
JQK-64922-985,2021-11-10,23779-10274-KN,R-M-2.5,3,Bettina Leffek,bleffek48@ning.com,+1 (808) 815-3474,0688 Burning Wood Point,Honolulu,United States,96805,Yes,Robusta,Medium,2.5,22.885,1.3730999999999998,Wednesday,11,2021,68.655,7.5
YET-17732-678,2021-06-20,57235-92842-DK,R-D-0.2,1,Hetti Penson,,+1 (754) 664-6126,16 Dottie Point,Fort Lauderdale,United States,33345,No,Robusta,Dark,0.2,2.685,0.1610999999999999,Sunday,6,2021,2.685,0.2
NKW-24945-846,2021-10-04,75977-30364-AY,A-D-2.5,5,Jocko Pray,jpray4a@youtube.com,+1 (215) 771-6504,7764 Thackeray Hill,Philadelphia,United States,19172,No,Arabica,Dark,2.5,22.885,2.0596499999999995,Monday,10,2021,114.42499999999998,12.5
VKA-82720-513,2019-06-24,12299-30914-NG,A-M-2.5,6,Grete Holborn,gholborn4b@ow.ly,+1 (203) 577-5788,124 Sycamore Point,Norwalk,United States,6854,Yes,Arabica,Medium,2.5,25.875,2.3287499999999994,Monday,6,2019,155.24999999999997,15.0
THA-60599-417,2019-10-26,59971-35626-YJ,A-M-2.5,3,Fielding Keinrat,fkeinrat4c@dailymail.co.uk,+1 (817) 785-7050,99382 Hagan Hill,Arlington,United States,76011,Yes,Arabica,Medium,2.5,25.875,2.3287499999999994,Saturday,10,2019,77.62499999999999,7.5
MEK-39769-035,2021-06-27,15380-76513-PS,R-D-2.5,3,Paulo Yea,pyea4d@aol.com,+353 (885) 555-9183,9760 Nelson Lane,Ashford,Ireland,H12,No,Robusta,Dark,2.5,20.585,1.2351,Sunday,6,2021,61.755,7.5
JAF-18294-750,2019-09-06,73564-98204-EY,R-D-2.5,6,Say Risborough,,+1 (423) 485-6650,57914 Brentwood Junction,Chattanooga,United States,37416,Yes,Robusta,Dark,2.5,20.585,1.2351,Friday,9,2019,123.51,15.0
TME-59627-221,2021-04-30,72282-40594-RX,L-L-2.5,6,Alexa Sizey,,+1 (503) 774-7836,198 Lighthouse Bay Avenue,Portland,United States,97296,No,Liberica,Light,2.5,36.455,4.73915,Friday,4,2021,218.73,15.0
UDG-65353-824,2020-01-07,17514-94165-RJ,E-M-0.5,4,Kari Swede,kswede4g@addthis.com,+1 (405) 535-0273,94 Pleasure Circle,Oklahoma City,United States,73135,No,Excelsa,Medium,0.5,8.25,0.9075,Tuesday,1,2020,33.0,2.0
ENQ-42923-176,2021-01-11,56248-75861-JX,A-L-0.5,3,Leontine Rubrow,lrubrow4h@microsoft.com,+1 (202) 503-9022,352 Jana Center,Washington,United States,20520,No,Arabica,Light,0.5,7.77,0.6992999999999999,Monday,1,2021,23.31,1.5
CBT-55781-720,2021-11-15,97855-54761-IS,E-D-0.5,3,Dottie Tift,dtift4i@netvibes.com,+1 (336) 766-8518,581 Forest Run Avenue,Greensboro,United States,27415,Yes,Excelsa,Dark,0.5,7.29,0.8019000000000001,Monday,11,2021,21.87,1.5
NEU-86533-016,2019-06-03,96544-91644-IT,R-D-0.2,6,Gerardo Schonfeld,gschonfeld4j@oracle.com,+1 (571) 238-0580,60 Spohn Plaza,Alexandria,United States,22313,No,Robusta,Dark,0.2,2.685,0.1610999999999999,Monday,6,2019,16.11,1.2000000000000002
BYU-58154-603,2020-12-17,51971-70393-QM,E-D-0.5,4,Claiborne Feye,cfeye4k@google.co.jp,+353 (471) 184-7815,601 Northridge Circle,Castlebridge,Ireland,R14,No,Excelsa,Dark,0.5,7.29,0.8019000000000001,Thursday,12,2020,29.16,2.0
EHJ-05910-257,2021-02-07,06812-11924-IK,R-D-1,6,Mina Elstone,,+1 (262) 320-1474,6 Manley Plaza,Racine,United States,53405,Yes,Robusta,Dark,1.0,8.95,0.5369999999999999,Sunday,2,2021,53.7,6.0
EIL-44855-309,2021-03-15,59741-90220-OW,R-D-0.5,5,Sherman Mewrcik,,+1 (305) 419-8626,44305 Scofield Park,Clearwater,United States,34629,Yes,Robusta,Dark,0.5,5.369999999999999,0.3221999999999999,Monday,3,2021,26.849999999999994,2.5
HCA-87224-420,2022-08-04,62682-27930-PD,E-M-0.5,5,Tamarah Fero,tfero4n@comsenz.com,+1 (262) 954-6859,6 Fisk Street,Racine,United States,53405,Yes,Excelsa,Medium,0.5,8.25,0.9075,Thursday,8,2022,41.25,2.5
ABO-29054-365,2019-01-19,00256-19905-YG,A-M-0.5,6,Stanislaus Valsler,,+353 (479) 865-9222,95 Southridge Alley,Castlebridge,Ireland,R14,No,Arabica,Medium,0.5,6.75,0.6074999999999999,Saturday,1,2019,40.5,3.0
TKN-58485-031,2022-03-23,38890-22576-UI,R-D-1,2,Felita Dauney,fdauney4p@sphinn.com,+353 (669) 355-6726,22484 Tomscot Lane,Castlebellingham,Ireland,Y34,No,Robusta,Dark,1.0,8.95,0.5369999999999999,Wednesday,3,2022,17.9,2.0
RCK-04069-371,2021-10-07,94573-61802-PH,E-L-2.5,2,Serena Earley,searley4q@youku.com,,66197 Onsgard Place,Craigavon,United Kingdom,BT66,No,Excelsa,Light,2.5,34.154999999999994,3.75705,Thursday,10,2021,68.30999999999999,5.0
IRJ-67095-738,2019-03-20,86447-02699-UT,E-M-2.5,2,Minny Chamberlayne,mchamberlayne4r@bigcartel.com,+1 (813) 801-0026,1 Ridgeview Place,Tampa,United States,33686,Yes,Excelsa,Medium,2.5,31.625,3.47875,Wednesday,3,2019,63.24999999999999,5.0
VEA-31961-977,2021-12-15,51432-27169-KN,E-D-0.5,3,Bartholemy Flaherty,bflaherty4s@moonfruit.com,,045 Jana Place,Eadestown,Ireland,A86,No,Excelsa,Dark,0.5,7.29,0.8019000000000001,Wednesday,12,2021,21.87,1.5
BAF-42286-205,2022-06-08,43074-00987-PB,R-M-2.5,4,Oran Colbeck,ocolbeck4t@sina.com.cn,+1 (334) 441-4420,8984 Moulton Hill,Montgomery,United States,36195,No,Robusta,Medium,2.5,22.885,1.3730999999999998,Wednesday,6,2022,91.54,10.0
WOR-52762-511,2019-12-14,04739-85772-QT,E-L-2.5,6,Elysee Sketch,,+1 (775) 947-1470,2 Gina Drive,Sparks,United States,89436,Yes,Excelsa,Light,2.5,34.154999999999994,3.75705,Saturday,12,2019,204.92999999999995,15.0
ZWK-03995-815,2021-04-10,28279-78469-YW,E-M-2.5,2,Ethelda Hobbing,ehobbing4v@nsw.gov.au,+1 (478) 206-7670,1 Debs Place,Macon,United States,31205,Yes,Excelsa,Medium,2.5,31.625,3.47875,Saturday,4,2021,63.24999999999999,5.0
CKF-43291-846,2020-03-10,91829-99544-DS,E-L-2.5,1,Odille Thynne,othynne4w@auda.org.au,+1 (562) 132-7323,26 Oakridge Way,Whittier,United States,90605,Yes,Excelsa,Light,2.5,34.154999999999994,3.75705,Tuesday,3,2020,34.154999999999994,2.5
RMW-74160-339,2020-10-16,38978-59582-JP,R-L-2.5,4,Emlynne Heining,eheining4x@flickr.com,,439 West Point,Johnson City,United States,37605,Yes,Robusta,Light,2.5,27.485,1.6490999999999998,Friday,10,2020,109.93999999999998,10.0
FMT-94584-786,2019-10-08,86504-96610-BH,A-L-1,2,Katerina Melloi,kmelloi4y@imdb.com,+1 (315) 525-0805,1930 Haas Way,Rochester,United States,14614,No,Arabica,Light,1.0,12.95,1.1655,Tuesday,10,2019,25.9,2.0
NWT-78222-575,2019-12-31,75986-98864-EZ,A-D-0.2,1,Tiffany Scardafield,,+353 (232) 652-5145,69737 Hanover Center,Portarlington,Ireland,R21,No,Arabica,Dark,0.2,2.985,0.26865,Tuesday,12,2019,2.985,0.2
EOI-02511-919,2020-03-20,66776-88682-RG,E-L-0.2,5,Abrahan Mussen,amussen50@51.la,+1 (212) 630-8669,22974 Beilfuss Plaza,Brooklyn,United States,11254,No,Excelsa,Light,0.2,4.455,0.49005,Friday,3,2020,22.275,1.0
EOI-02511-919,2020-03-20,66776-88682-RG,A-D-0.5,5,Abrahan Mussen,amussen50@51.la,+1 (212) 630-8669,22974 Beilfuss Plaza,Brooklyn,United States,11254,No,Arabica,Dark,0.5,5.97,0.5373,Friday,3,2020,29.85,2.5
UCT-03935-589,2021-03-29,85851-78384-DM,R-D-0.5,6,Anny Mundford,amundford52@nbcnews.com,+1 (434) 738-7279,5097 Mitchell Plaza,Charlottesville,United States,22908,No,Robusta,Dark,0.5,5.369999999999999,0.3221999999999999,Monday,3,2021,32.22,3.0
SBI-60013-494,2021-11-12,55232-81621-BX,E-M-0.2,2,Tory Walas,twalas53@google.ca,+1 (214) 205-7809,2673 Everett Place,Garland,United States,75044,No,Excelsa,Medium,0.2,4.125,0.45375,Friday,11,2021,8.25,0.4
QRA-73277-814,2021-07-20,80310-92912-JA,A-L-0.5,4,Isa Blazewicz,iblazewicz54@thetimes.co.uk,+1 (612) 683-3450,4646 Graceland Circle,Minneapolis,United States,55448,No,Arabica,Light,0.5,7.77,0.6992999999999999,Tuesday,7,2021,31.08,2.0
EQE-31648-909,2019-01-18,19821-05175-WZ,E-D-0.5,5,Angie Rizzetti,arizzetti55@naver.com,+1 (517) 237-7606,24 Mendota Junction,Lansing,United States,48919,Yes,Excelsa,Dark,0.5,7.29,0.8019000000000001,Friday,1,2019,36.45,2.5
QOO-24615-950,2019-08-07,01338-83217-GV,R-M-2.5,3,Mord Meriet,mmeriet56@noaa.gov,+1 (701) 560-2604,56000 Kedzie Alley,Grand Forks,United States,58207,No,Robusta,Medium,2.5,22.885,1.3730999999999998,Wednesday,8,2019,68.655,7.5
WDV-73864-037,2022-03-13,66044-25298-TA,L-M-0.5,5,Lawrence Pratt,lpratt57@netvibes.com,,57 Monterey Avenue,Anchorage,United States,99522,Yes,Liberica,Medium,0.5,8.73,1.1349,Sunday,3,2022,43.650000000000006,2.5
PKR-88575-066,2022-05-17,28728-47861-TZ,E-L-0.2,1,Astrix Kitchingham,akitchingham58@com.com,+1 (405) 645-2204,716 Shoshone Point,Oklahoma City,United States,73129,Yes,Excelsa,Light,0.2,4.455,0.49005,Tuesday,5,2022,4.455,0.2
BWR-85735-955,2019-12-14,32638-38620-AX,L-M-1,3,Burnard Bartholin,bbartholin59@xinhuanet.com,+1 (918) 720-2715,19600 Scofield Trail,Tulsa,United States,74103,Yes,Liberica,Medium,1.0,14.55,1.8915,Saturday,12,2019,43.650000000000006,3.0
YFX-64795-136,2020-01-15,83163-65741-IH,L-M-2.5,1,Madelene Prinn,mprinn5a@usa.gov,+1 (734) 909-6836,39 Dahle Road,Detroit,United States,48211,Yes,Liberica,Medium,2.5,33.465,4.35045,Wednesday,1,2020,33.465,2.5
DDO-71442-967,2019-04-12,89422-58281-FD,L-D-0.2,5,Alisun Baudino,abaudino5b@netvibes.com,+1 (202) 328-7869,07 Charing Cross Circle,Washington,United States,20436,Yes,Liberica,Dark,0.2,3.885,0.50505,Friday,4,2019,19.425,1.0
ILQ-11027-588,2020-03-29,76293-30918-DQ,E-D-1,6,Philipa Petrushanko,ppetrushanko5c@blinklist.com,+353 (540) 480-2145,08 Laurel Trail,Nenagh,Ireland,E45,Yes,Excelsa,Dark,1.0,12.15,1.3365,Sunday,3,2020,72.9,6.0
KRZ-13868-122,2022-03-24,86779-84838-EJ,E-L-1,3,Kimberli Mustchin,,+1 (602) 411-5038,0043 Arkansas Court,Mesa,United States,85215,No,Excelsa,Light,1.0,14.85,1.6335,Thursday,3,2022,44.55,3.0
VRM-93594-914,2021-07-21,66806-41795-MX,E-D-0.5,5,Emlynne Laird,elaird5e@bing.com,+1 (330) 112-0053,43451 Doe Crossing Trail,Warren,United States,44485,No,Excelsa,Dark,0.5,7.29,0.8019000000000001,Wednesday,7,2021,36.45,2.5
HXL-22497-359,2019-08-06,64875-71224-UI,A-L-1,3,Marlena Howsden,mhowsden5f@infoseek.co.jp,+1 (901) 806-9640,0410 Autumn Leaf Drive,Memphis,United States,38150,No,Arabica,Light,1.0,12.95,1.1655,Tuesday,8,2019,38.85,3.0
NOP-21394-646,2021-05-23,16982-35708-BZ,E-L-0.5,6,Nealson Cuttler,ncuttler5g@parallels.com,,1 Melvin Circle,Washington,United States,20535,No,Excelsa,Light,0.5,8.91,0.9801,Sunday,5,2021,53.46,3.0
NOP-21394-646,2021-05-23,16982-35708-BZ,L-D-2.5,2,Nealson Cuttler,ncuttler5g@parallels.com,,1 Melvin Circle,Washington,United States,20535,No,Liberica,Dark,2.5,29.785,3.87205,Sunday,5,2021,59.56999999999999,5.0
NOP-21394-646,2021-05-23,16982-35708-BZ,L-D-2.5,3,Nealson Cuttler,ncuttler5g@parallels.com,,1 Melvin Circle,Washington,United States,20535,No,Liberica,Dark,2.5,29.785,3.87205,Sunday,5,2021,89.35499999999999,7.5
NOP-21394-646,2021-05-23,16982-35708-BZ,L-L-0.5,4,Nealson Cuttler,ncuttler5g@parallels.com,,1 Melvin Circle,Washington,United States,20535,No,Liberica,Light,0.5,9.51,1.2363,Sunday,5,2021,38.04,2.0
NOP-21394-646,2021-05-23,16982-35708-BZ,E-M-1,3,Nealson Cuttler,ncuttler5g@parallels.com,,1 Melvin Circle,Washington,United States,20535,No,Excelsa,Medium,1.0,13.75,1.5125,Sunday,5,2021,41.25,3.0
FTV-77095-168,2021-04-08,66708-26678-QK,L-L-0.5,6,Adriana Lazarus,,+1 (801) 581-0444,9429 Porter Circle,Ogden,United States,84409,No,Liberica,Light,0.5,9.51,1.2363,Thursday,4,2021,57.06,3.0
BOR-02906-411,2021-10-17,08743-09057-OO,L-D-2.5,6,Tallie felip,tfelip5m@typepad.com,+1 (518) 651-0940,9 Roth Point,Albany,United States,12205,Yes,Liberica,Dark,2.5,29.785,3.87205,Sunday,10,2021,178.70999999999998,15.0
WMP-68847-770,2022-02-16,37490-01572-JW,L-L-0.2,1,Vanna Le - Count,vle5n@disqus.com,+1 (864) 694-6658,69128 Ronald Regan Road,Spartanburg,United States,29305,No,Liberica,Light,0.2,4.755,0.61815,Wednesday,2,2022,4.755,0.2
TMO-22785-872,2020-07-15,01811-60350-CU,E-M-1,6,Sarette Ducarel,,+1 (914) 915-4328,04922 Colorado Street,Staten Island,United States,10310,No,Excelsa,Medium,1.0,13.75,1.5125,Wednesday,7,2020,82.5,6.0
TJG-73587-353,2020-02-22,24766-58139-GT,R-D-0.2,3,Kendra Glison,,+1 (202) 137-6867,1 Kipling Lane,Washington,United States,20337,Yes,Robusta,Dark,0.2,2.685,0.1610999999999999,Saturday,2,2020,8.055,0.6000000000000001
